run_date,product_code,product_name,category_id,flag_type,flag_description,severity,gtin_type,gtin_valid,gtin_normalized,off_found,off_name,off_name_similarity,kassal_found,kassal_name,kassal_name_similarity,kassal_stores,kassal_price,kassal_store_url,discontinued,phash_distance_off,phash_distance_kassal,blur_score,annotation_count,corrected_count,annotation_ids_sample,image_ids_sample,notes
2026-03-21,7312080005749,LEKSANDS KNEKKE FIBERBIT 240G,207,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7312080005749,True,Fiberbit,0.432,True,Leksands Knekke Fiberbit 240g,1.0,Meny|SPAR|Bunnpris,32.9,https://meny.no/Varer/bakeri/knekkebrod/leksands-knekke-7312080005749,False,534,2,5693.8,464,14,"18626,18627,18847,18848,18849,18982,18983,18984,18985,19113,19114,19115,19122,19123,19124,19240,19241,19418,19419,19516","244,245,247,248,249,251,252,253,254,255,256,258,260,262,263,264,265,267,268,269",
2026-03-21,7350028546879,MAISKAKER OST 125G FRIGGS,307,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7350028546879,True,Mais kaker,0.514,True,Friggs Maiskaker Ost 125g,0.72,Coop|Meny|Oda|Bunnpris|KIWI|Joker|SPAR|Havaristen,15,https://meny.no/Varer/bakeri/maiskaker/maiskaker-7350028546879,False,407,3,2874.6,443,35,"18686,18687,18688,18689,18758,18759,18760,18761,18948,18949,19091,19092,19093,19190,19191,19413,19414,19541,19542,19575","244,245,247,248,249,251,252,253,254,256,258,260,261,262,263,264,265,267,269,270",
2026-03-21,7350028546879,MAISKAKER OST 125G FRIGGS,307,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7350028546879,True,Mais kaker,0.514,True,Friggs Maiskaker Ost 125g,0.72,Coop|Meny|Oda|Bunnpris|KIWI|Joker|SPAR|Havaristen,15,https://meny.no/Varer/bakeri/maiskaker/maiskaker-7350028546879,False,407,3,2874.6,443,35,"18686,18687,18688,18689,18758,18759,18760,18761,18948,18949,19091,19092,19093,19190,19191,19413,19414,19541,19542,19575","244,245,247,248,249,251,252,253,254,256,258,260,261,262,263,264,265,267,269,270",
2026-03-21,7300400120715,FRUKOST FULLKORN 320G WASA,132,image_hash_suspect,Reference image vs OFF image hash distance 250–400,2,EAN-13,True,7300400120715,True,Frukost Fullkorn,0.762,True,Frukost Fullkorn 320g Wasa,1.0,Joker|SPAR|Meny|Coop|Oda|Engrosnett|Bunnpris|KIWI,15,https://meny.no/Varer/bakeri/knekkebrod/frukost-fullkorn-7300400120715,False,399,506,3752.8,440,23,"17491,18615,18672,18673,18750,18827,18831,18876,18877,18878,19042,19043,19044,19179,19180,19224,19225,19226,19403,19404","228,244,245,246,247,248,249,251,252,253,254,255,256,258,260,261,262,263,264,265",
2026-03-21,7300400120715,FRUKOST FULLKORN 320G WASA,132,kassal_image_mismatch,Reference image vs Kassal store image hash distance > 400,3,EAN-13,True,7300400120715,True,Frukost Fullkorn,0.762,True,Frukost Fullkorn 320g Wasa,1.0,Joker|SPAR|Meny|Coop|Oda|Engrosnett|Bunnpris|KIWI,15,https://meny.no/Varer/bakeri/knekkebrod/frukost-fullkorn-7300400120715,False,399,506,3752.8,440,23,"17491,18615,18672,18673,18750,18827,18831,18876,18877,18878,19042,19043,19044,19179,19180,19224,19225,19226,19403,19404","228,244,245,246,247,248,249,251,252,253,254,255,256,258,260,261,262,263,264,265",
2026-03-21,7312080004025,LEKSANDS KNEKKE GODT STEKT 200G,233,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7312080004025,True,Leksands Gul Fuldkornsknækbrød,0.484,True,Leksands Knekke Godt Stekt 200g,1.0,Joker|SPAR|Coop|Meny|Oda|KIWI|Havaristen|Bunnpris,18,https://meny.no/Varer/bakeri/knekkebrod/leksands-knekke-7312080004025,False,483,4,3478.0,415,36,"12850,12851,12853,12854,15085,18571,18572,18573,18574,18623,18624,18769,18770,18771,18772,18773,19006,19007,19008,19009","156,192,244,245,247,248,249,251,252,253,254,256,260,262,263,264,265,267,268,269",
2026-03-21,7312080004025,LEKSANDS KNEKKE GODT STEKT 200G,233,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7312080004025,True,Leksands Gul Fuldkornsknækbrød,0.484,True,Leksands Knekke Godt Stekt 200g,1.0,Joker|SPAR|Coop|Meny|Oda|KIWI|Havaristen|Bunnpris,18,https://meny.no/Varer/bakeri/knekkebrod/leksands-knekke-7312080004025,False,483,4,3478.0,415,36,"12850,12851,12853,12854,15085,18571,18572,18573,18574,18623,18624,18769,18770,18771,18772,18773,19006,19007,19008,19009","156,192,244,245,247,248,249,251,252,253,254,256,260,262,263,264,265,267,268,269",
2026-03-21,7312080004018,LEKSANDS KNEKKE NORMALT STEKT 200G,250,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7312080004018,True,Leksandsknäcke Normalgräddat,0.645,True,Leksands Knekkebrød Normalstekt 200g,0.914,Coop|SPAR|Meny|Oda|KIWI|Joker|Havaristen,18,https://meny.no/Varer/bakeri/knekkebrod/leksands-knekke-7312080004018,False,472,1,5215.6,411,42,"11194,11195,11196,11197,11198,11199,12852,18575,18576,18577,18801,18802,18803,18804,18805,19000,19001,19002,19003,19004","128,156,244,245,247,248,249,251,252,253,256,260,262,263,264,265,267,268,269,270",
2026-03-21,7312080004018,LEKSANDS KNEKKE NORMALT STEKT 200G,250,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7312080004018,True,Leksandsknäcke Normalgräddat,0.645,True,Leksands Knekkebrød Normalstekt 200g,0.914,Coop|SPAR|Meny|Oda|KIWI|Joker|Havaristen,18,https://meny.no/Varer/bakeri/knekkebrod/leksands-knekke-7312080004018,False,472,1,5215.6,411,42,"11194,11195,11196,11197,11198,11199,12852,18575,18576,18577,18801,18802,18803,18804,18805,19000,19001,19002,19003,19004","128,156,244,245,247,248,249,251,252,253,256,260,262,263,264,265,267,268,269,270",
2026-03-21,7039610000318,FROKOSTEGG FRITTGÅENDE L 12STK PRIOR,80,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7039610000318,True,Frokostegg,0.435,True,Frokostegg Frittgående L 12stk Prior,1.0,Joker|SPAR|Oda|Meny|KIWI,29.9,https://meny.no/Varer/meieri-egg/egg/frokostegg-7039610000318,False,464,4,4901.3,407,28,"7610,7611,7659,7660,7661,7662,7663,7664,7665,7666,7667,7668,7669,7695,7709,7719,7720,7750,7751,7752","71,72,73,74,75,76,77,78,79,80,81,85,88,89,94,95,96,97,99,100",
2026-03-21,7039610000318,FROKOSTEGG FRITTGÅENDE L 12STK PRIOR,80,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7039610000318,True,Frokostegg,0.435,True,Frokostegg Frittgående L 12stk Prior,1.0,Joker|SPAR|Oda|Meny|KIWI,29.9,https://meny.no/Varer/meieri-egg/egg/frokostegg-7039610000318,False,464,4,4901.3,407,28,"7610,7611,7659,7660,7661,7662,7663,7664,7665,7666,7667,7668,7669,7695,7709,7719,7720,7750,7751,7752","71,72,73,74,75,76,77,78,79,80,81,85,88,89,94,95,96,97,99,100",
2026-03-21,7035620053573,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,275,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7035620053573,True,Egg fra frittgående høner,0.548,True,Egg Frittgående 18stk S/M First Price,1.0,KIWI|Meny|SPAR|Joker,39.9,https://meny.no/Varer/meieri-egg/egg/egg-frittgaende-7035620053573,False,533,4,2411.4,381,116,"7524,7602,7603,7604,7605,7606,7670,7671,7672,7674,7675,7676,7677,7678,7679,7694,7744,7745,7817,7818","71,72,73,74,75,76,77,78,79,81,85,86,88,89,93,94,95,96,97,99",
2026-03-21,7035620053573,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,275,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7035620053573,True,Egg fra frittgående høner,0.548,True,Egg Frittgående 18stk S/M First Price,1.0,KIWI|Meny|SPAR|Joker,39.9,https://meny.no/Varer/meieri-egg/egg/egg-frittgaende-7035620053573,False,533,4,2411.4,381,116,"7524,7602,7603,7604,7605,7606,7670,7671,7672,7674,7675,7676,7677,7678,7679,7694,7744,7745,7817,7818","71,72,73,74,75,76,77,78,79,81,85,86,88,89,93,94,95,96,97,99",
2026-03-21,7350028543762,MAISKAKER CHIA/HAVSALT 130G FRIGGS,239,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7350028543762,True,CHIAFRÖ & HAVSSALT,0.415,True,Maiskaker Chia/Havsalt 130g Friggs,1.0,SPAR|Meny|Oda|Coop|Bunnpris|KIWI|Joker|Havaristen|Slowly.no,14.9,https://meny.no/Varer/bakeri/maiskaker/maiskaker-7350028543762,False,479,1,4069.3,358,23,"18678,18679,18680,18681,18751,18752,18753,18884,18885,18886,18953,18954,19187,19188,19189,19192,19193,19410,19545,19546","244,245,246,247,248,249,251,252,253,254,256,258,260,261,262,263,264,265,267,269",
2026-03-21,7350028543762,MAISKAKER CHIA/HAVSALT 130G FRIGGS,239,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7350028543762,True,CHIAFRÖ & HAVSSALT,0.415,True,Maiskaker Chia/Havsalt 130g Friggs,1.0,SPAR|Meny|Oda|Coop|Bunnpris|KIWI|Joker|Havaristen|Slowly.no,14.9,https://meny.no/Varer/bakeri/maiskaker/maiskaker-7350028543762,False,479,1,4069.3,358,23,"18678,18679,18680,18681,18751,18752,18753,18884,18885,18886,18953,18954,19187,19188,19189,19192,19193,19410,19545,19546","244,245,246,247,248,249,251,252,253,254,256,258,260,261,262,263,264,265,267,269",
2026-03-21,7035620059841,RISKAKER 100G FIRST PRICE,280,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7035620059841,True,first prise,0.556,True,Riskaker 100g First Price,1.0,Joker|SPAR|Meny|Bunnpris,9.9,https://meny.no/Varer/bakeri/riskaker/riskaker-7035620059841,False,496,1,3388.8,284,13,"18690,18691,18692,18693,18694,18762,18763,18764,18765,18766,18955,18956,18957,19094,19095,19096,19416,19417,19539,19540","244,245,247,248,251,252,253,254,256,258,260,262,263,264,265,267,269,270,271,272",
2026-03-21,7035620059841,RISKAKER 100G FIRST PRICE,280,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7035620059841,True,first prise,0.556,True,Riskaker 100g First Price,1.0,Joker|SPAR|Meny|Bunnpris,9.9,https://meny.no/Varer/bakeri/riskaker/riskaker-7035620059841,False,496,1,3388.8,284,13,"18690,18691,18692,18693,18694,18762,18763,18764,18765,18766,18955,18956,18957,19094,19095,19096,19416,19417,19539,19540","244,245,247,248,251,252,253,254,256,258,260,262,263,264,265,267,269,270,271,272",
2026-03-21,7311070005028,SKORPOR FULLKORN 240G PÅGEN,329,name_mismatch_high,Our name vs OFF name similarity < 0.4 — possible wrong product code,3,EAN-13,True,7311070005028,True,Skorper,0.353,True,Skorpor Fullkorn 240g Pågen,1.0,Meny|Oda|SPAR|Joker|Coop|KIWI|Europris|Bunnpris,24.9,https://meny.no/Varer/bakeri/tort-brod/kavring/skorpor-7311070005028,False,383,0,5217.7,250,10,"1652,11189,11190,13587,13588,13589,13590,17492,17493,18651,18652,18653,18924,18925,18926,19054,19055,19148,19149,19254","14,128,170,228,244,246,247,248,249,252,253,256,258,261,262,263,264,265,267,270",
2026-03-21,7311070005028,SKORPOR FULLKORN 240G PÅGEN,329,image_hash_suspect,Reference image vs OFF image hash distance 250–400,2,EAN-13,True,7311070005028,True,Skorper,0.353,True,Skorpor Fullkorn 240g Pågen,1.0,Meny|Oda|SPAR|Joker|Coop|KIWI|Europris|Bunnpris,24.9,https://meny.no/Varer/bakeri/tort-brod/kavring/skorpor-7311070005028,False,383,0,5217.7,250,10,"1652,11189,11190,13587,13588,13589,13590,17492,17493,18651,18652,18653,18924,18925,18926,19054,19055,19148,19149,19254","14,128,170,228,244,246,247,248,249,252,253,256,258,261,262,263,264,265,267,270",
2026-03-21,7035620045349,,300,empty_product_name,Product name is empty in dataset — EAN present but name missing,5,EAN-13,True,7035620045349,True,Sjokoringer,,True,Sjokoringer 375g Eldorado,,SPAR|Meny|Joker|KIWI,32.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/frokostblanding/sjokoringer-7035620045349,False,156,5,4798.6,204,47,18625,244,
2026-03-21,7300400115636,KNEKKEBRØD RUNDA KANEL 330G WASA,39,not_in_off,GTIN not found in Open Food Facts,1,EAN-13,True,7300400115636,False,,,True,Wasa Kanel 330g,0.511,Coop|Meny|Oda|Joker|SPAR,41.9,https://meny.no/Varer/bakeri/knekkebrod/knekkebrod-runda-7300400115636,False,,341,3389.0,178,23,"18566,18567,18702,18703,18781,18782,18783,18784,18785,18887,18888,18889,18890,18891,19016,19017,19018,19019,19105,19106","244,245,246,247,248,252,260,261,263,267,270,278,282,290,291,293,296,297,298,300",
2026-03-21,7300400115636,KNEKKEBRØD RUNDA KANEL 330G WASA,39,kassal_name_mismatch_medium,Our name vs Kassal store name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7300400115636,False,,,True,Wasa Kanel 330g,0.511,Coop|Meny|Oda|Joker|SPAR,41.9,https://meny.no/Varer/bakeri/knekkebrod/knekkebrod-runda-7300400115636,False,,341,3389.0,178,23,"18566,18567,18702,18703,18781,18782,18783,18784,18785,18887,18888,18889,18890,18891,19016,19017,19018,19019,19105,19106","244,245,246,247,248,252,260,261,263,267,270,278,282,290,291,293,296,297,298,300",
2026-03-21,7300400115636,KNEKKEBRØD RUNDA KANEL 330G WASA,39,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7300400115636,False,,,True,Wasa Kanel 330g,0.511,Coop|Meny|Oda|Joker|SPAR,41.9,https://meny.no/Varer/bakeri/knekkebrod/knekkebrod-runda-7300400115636,False,,341,3389.0,178,23,"18566,18567,18702,18703,18781,18782,18783,18784,18785,18887,18888,18889,18890,18891,19016,19017,19018,19019,19105,19106","244,245,246,247,248,252,260,261,263,267,270,278,282,290,291,293,296,297,298,300",
2026-03-21,7039010585637,GRANOLA EPLE&KANEL 430G BARE BRA,47,name_mismatch_high,Our name vs OFF name similarity < 0.4 — possible wrong product code,3,EAN-13,True,7039010585637,True,Granola,0.333,True,Granola Eple&Kanel 430g Bare Bra,1.0,Meny|Oda|SPAR|KIWI,42.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/granola-7039010585637,False,268,233,3823.8,147,30,"11118,11119,11320,11361,11362,11489,11490,11566,11570,11945,11946,12001,12127,12362,12363,12431,12432,12644,12808,12978","128,130,131,132,134,140,141,143,148,149,152,156,159,161,163,167,169,170,175,183",
2026-03-21,7039010585637,GRANOLA EPLE&KANEL 430G BARE BRA,47,image_hash_suspect,Reference image vs OFF image hash distance 250–400,2,EAN-13,True,7039010585637,True,Granola,0.333,True,Granola Eple&Kanel 430g Bare Bra,1.0,Meny|Oda|SPAR|KIWI,42.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/granola-7039010585637,False,268,233,3823.8,147,30,"11118,11119,11320,11361,11362,11489,11490,11566,11570,11945,11946,12001,12127,12362,12363,12431,12432,12644,12808,12978","128,130,131,132,134,140,141,143,148,149,152,156,159,161,163,167,169,170,175,183",
2026-03-21,7039610007010,EGG FRITTGÅENDE L/XL 10STK PRIOR,237,name_mismatch_high,Our name vs OFF name similarity < 0.4 — possible wrong product code,3,EAN-13,True,7039610007010,True,Ekstra Store Egg,0.125,True,Egg Frittgående L/XL 10stk Prior,1.0,SPAR|Meny|KIWI|Joker,49.4,https://meny.no/Varer/meieri-egg/egg/egg-frittgaende-7039610007010,False,386,1,5158.9,104,18,"7637,7638,7639,7640,7641,7642,7699,7700,7701,7755,7756,7757,7793,7794,7795,7796,8058,8059,8060,8061","72,73,74,76,79,81,86,94,95,97,102,111",
2026-03-21,7039610007010,EGG FRITTGÅENDE L/XL 10STK PRIOR,237,image_hash_suspect,Reference image vs OFF image hash distance 250–400,2,EAN-13,True,7039610007010,True,Ekstra Store Egg,0.125,True,Egg Frittgående L/XL 10stk Prior,1.0,SPAR|Meny|KIWI|Joker,49.4,https://meny.no/Varer/meieri-egg/egg/egg-frittgaende-7039610007010,False,386,1,5158.9,104,18,"7637,7638,7639,7640,7641,7642,7699,7700,7701,7755,7756,7757,7793,7794,7795,7796,8058,8059,8060,8061","72,73,74,76,79,81,86,94,95,97,102,111",
2026-03-21,70177084738,FIRE RØDE FRUKTER 25POS TWININGS,309,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-11(truncated),True,0070177084738,True,Twinings 4 Røde Frukter 25 poser,0.625,True,Fire Røde Frukter 25pos Twinings,1.0,Joker|SPAR|Meny|Coop|Bunnpris|KIWI,41.93,https://meny.no/Varer/drikke/te/fire-rode-frukter-70177084738,False,426,2,4990.3,96,15,"41,42,536,666,827,828,829,1285,1286,1287,1288,1406,1407,1494,1668,1669,2007,2234,2236,2352","1,5,6,7,12,13,14,15,17,18,19,20,21,23,25,27,29,31,33,34",
2026-03-21,70177084738,FIRE RØDE FRUKTER 25POS TWININGS,309,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-11(truncated),True,0070177084738,True,Twinings 4 Røde Frukter 25 poser,0.625,True,Fire Røde Frukter 25pos Twinings,1.0,Joker|SPAR|Meny|Coop|Bunnpris|KIWI,41.93,https://meny.no/Varer/drikke/te/fire-rode-frukter-70177084738,False,426,2,4990.3,96,15,"41,42,536,666,827,828,829,1285,1286,1287,1288,1406,1407,1494,1668,1669,2007,2234,2236,2352","1,5,6,7,12,13,14,15,17,18,19,20,21,23,25,27,29,31,33,34",
2026-03-21,8445290227805,COFFEE MATE 180G  NESTLE,1,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,8445290227805,True,Coffee Mate,0.647,True,Coffee Mate 180g Nestle,1.0,Meny|SPAR|Oda|Coop|KIWI|Bunnpris|Joker|Havaristen,20,https://meny.no/Varer/drikke/kaffe/ovrig-kaffe/coffee-mate-8445290227805,False,491,0,3946.9,86,9,"374,376,529,695,696,800,1139,1140,1141,1142,1393,1587,1588,1748,1749,2122,2123,2261,2262,2405","4,5,6,7,11,13,14,15,18,19,20,23,25,26,27,29,31,32,33,34",
2026-03-21,8445290227805,COFFEE MATE 180G  NESTLE,1,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,8445290227805,True,Coffee Mate,0.647,True,Coffee Mate 180g Nestle,1.0,Meny|SPAR|Oda|Coop|KIWI|Bunnpris|Joker|Havaristen,20,https://meny.no/Varer/drikke/kaffe/ovrig-kaffe/coffee-mate-8445290227805,False,491,0,3946.9,86,9,"374,376,529,695,696,800,1139,1140,1141,1142,1393,1587,1588,1748,1749,2122,2123,2261,2262,2405","4,5,6,7,11,13,14,15,18,19,20,23,25,26,27,29,31,32,33,34",
2026-03-21,7036110011936,SOFT FLORA ORIGINAL 540G,326,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7036110011936,True,Soft flora,0.588,True,"Soft Flora original Stor, 540 g",0.873,Oda|Meny|Joker|SPAR|Coop|KIWI|Bunnpris,37.9,https://meny.no/Varer/palegg-frokost/smor-margarin-og-matfett/margarin/soft-flora-7036110011936,False,525,0,2243.1,41,34,"7540,7541,7542,7543,7544,7545,7546,7547,7570,7571,7849,7850,7851,7852,7856,7857,7858,7859,7860,7861","71,74,78,80,96",
2026-03-21,7036110011936,SOFT FLORA ORIGINAL 540G,326,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7036110011936,True,Soft flora,0.588,True,"Soft Flora original Stor, 540 g",0.873,Oda|Meny|Joker|SPAR|Coop|KIWI|Bunnpris,37.9,https://meny.no/Varer/palegg-frokost/smor-margarin-og-matfett/margarin/soft-flora-7036110011936,False,525,0,2243.1,41,34,"7540,7541,7542,7543,7544,7545,7546,7547,7570,7571,7849,7850,7851,7852,7856,7857,7858,7859,7860,7861","71,74,78,80,96",
2026-03-21,8445290439666,AMERICANO 16 KAPSLER DOLCE GUSTO,71,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,8445290439666,True,AMERICANO. Extra crema,0.444,True,Americano 16 Kapsler Dolce Gusto,1.0,SPAR|Meny|Bunnpris,73.9,https://meny.no/Varer/drikke/kaffe/kaffekapsler/americano-8445290439666,False,496,190,3613.2,36,6,"117,621,622,623,1332,1333,1591,1592,1932,2005,2146,2169,2170,2280,2513,2916,3556,3557,3558,3715","2,6,12,14,17,18,19,22,25,33,34,35,37,38,55,60",
2026-03-21,8445290439666,AMERICANO 16 KAPSLER DOLCE GUSTO,71,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,8445290439666,True,AMERICANO. Extra crema,0.444,True,Americano 16 Kapsler Dolce Gusto,1.0,SPAR|Meny|Bunnpris,73.9,https://meny.no/Varer/drikke/kaffe/kaffekapsler/americano-8445290439666,False,496,190,3613.2,36,6,"117,621,622,623,1332,1333,1591,1592,1932,2005,2146,2169,2170,2280,2513,2916,3556,3557,3558,3715","2,6,12,14,17,18,19,22,25,33,34,35,37,38,55,60",
2026-03-21,7613037099423,NESCAFE ORIGINAL 180G REFILL,99,image_hash_suspect,Reference image vs OFF image hash distance 250–400,2,EAN-13,True,7613037099423,True,Nescafé Original Refill 180g,0.786,True,Nescafe Original 180g Refill,1.0,Joker|Meny|Coop|KIWI|SPAR|Oda,73.15,https://meny.no/Varer/drikke/kaffe/instant-kaffe/nescafe-original-7613037099423,False,362,412,3408.1,18,13,"1966,1967,2090,2091,2641,3219,5886,5947,5948,6275,6460,7057,7058,7059","17,18,23,29,55,56,60,62,66",
2026-03-21,7613037099423,NESCAFE ORIGINAL 180G REFILL,99,kassal_image_mismatch,Reference image vs Kassal store image hash distance > 400,3,EAN-13,True,7613037099423,True,Nescafé Original Refill 180g,0.786,True,Nescafe Original 180g Refill,1.0,Joker|Meny|Coop|KIWI|SPAR|Oda,73.15,https://meny.no/Varer/drikke/kaffe/instant-kaffe/nescafe-original-7613037099423,False,362,412,3408.1,18,13,"1966,1967,2090,2091,2641,3219,5886,5947,5948,6275,6460,7057,7058,7059","17,18,23,29,55,56,60,62,66",
2026-03-21,7036110010595,VITA HJERTEGO LETTMARGARIN 370G,273,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7036110010595,True,Lettmargarin,0.558,True,Vita Hjertego Lettmargarin 370g,1.0,Joker|SPAR|Coop|Meny|Oda|Bunnpris|KIWI|REMA 1000,22.33,https://meny.no/Varer/palegg-frokost/smor-margarin-og-matfett/margarin/vita-hjertego-7036110010595,False,635,0,2675.0,14,5,"7768,7769,7770,7771,7772,7773,7774,7775,8775,8776,8777,8778,9269,9270,9271,9272","74,89,96",
2026-03-21,7036110010595,VITA HJERTEGO LETTMARGARIN 370G,273,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7036110010595,True,Lettmargarin,0.558,True,Vita Hjertego Lettmargarin 370g,1.0,Joker|SPAR|Coop|Meny|Oda|Bunnpris|KIWI|REMA 1000,22.33,https://meny.no/Varer/palegg-frokost/smor-margarin-og-matfett/margarin/vita-hjertego-7036110010595,False,635,0,2675.0,14,5,"7768,7769,7770,7771,7772,7773,7774,7775,8775,8776,8777,8778,9269,9270,9271,9272","74,89,96",
2026-03-21,7037159627003,,300,empty_product_name,Product name is empty in dataset — EAN present but name missing,5,EAN-13,True,7037159627003,True,Friele instant gull 200g,,True,Friele Instant Gull 200g glass,,Meny|Coop|Oda|Europris|Bunnpris|Joker|SPAR,78,https://meny.no/Varer/drikke/kaffe/instant-kaffe/friele-instant-7037159627003,False,211,1,4121.5,14,6,18625,244,
2026-03-21,5063270101612,ROOIBOS TE 20POS LIPTON,203,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,5063270101612,True,Rooibos,0.467,True,Rooibos Te 20pos Lipton,1.0,Meny,41.9,https://meny.no/Varer/drikke/te/rooibos-te-5063270101612,False,407,0,3740.5,12,1,"853,1361,6753,6754,6755,6756,6757,6758,6759,7010,7015","7,12,64,66",
2026-03-21,5063270101612,ROOIBOS TE 20POS LIPTON,203,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,5063270101612,True,Rooibos,0.467,True,Rooibos Te 20pos Lipton,1.0,Meny,41.9,https://meny.no/Varer/drikke/te/rooibos-te-5063270101612,False,407,0,3740.5,12,1,"853,1361,6753,6754,6755,6756,6757,6758,6759,7010,7015","7,12,64,66",
2026-03-21,7036110210797,MELANGE FLYTENDE 500ML,295,name_mismatch_medium,Our name vs OFF name similarity 0.4–0.65 — review recommended,2,EAN-13,True,7036110210797,True,Melange,0.483,True,Melange Flytende 500ml,1.0,Joker|SPAR|Oda|KIWI|Meny|Bunnpris|REMA 1000,31.43,https://meny.no/Varer/palegg-frokost/smor-margarin-og-matfett/margarin/melange-flytende-7036110210797,False,413,148,3829.9,10,4,"7577,7578,7579,9688,9689,9690,9691","71,105",
2026-03-21,7036110210797,MELANGE FLYTENDE 500ML,295,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7036110210797,True,Melange,0.483,True,Melange Flytende 500ml,1.0,Joker|SPAR|Oda|KIWI|Meny|Bunnpris|REMA 1000,31.43,https://meny.no/Varer/palegg-frokost/smor-margarin-og-matfett/margarin/melange-flytende-7036110210797,False,413,148,3829.9,10,4,"7577,7578,7579,9688,9689,9690,9691","71,105",
2026-03-21,7613287934819,NESCAFE BRASERO REFILL 180G,74,image_hash_mismatch,Reference image vs OFF image hash distance > 400,3,EAN-13,True,7613287934819,True,,,True,Nescafé Brasero Refill 180g,0.963,Coop|Meny|SPAR,64.9,https://meny.no/Varer/drikke/kaffe/instant-kaffe/nescafe-brasero-7613287934819,False,608,386,3849.2,8,0,"1390,1722,2500,3218,3380","13,15,22,29,31",
2026-03-21,7613287934819,NESCAFE BRASERO REFILL 180G,74,kassal_image_suspect,Reference image vs Kassal store image hash distance 250–400,2,EAN-13,True,7613287934819,True,,,True,Nescafé Brasero Refill 180g,0.963,Coop|Meny|SPAR,64.9,https://meny.no/Varer/drikke/kaffe/instant-kaffe/nescafe-brasero-7613287934819,False,608,386,3849.2,8,0,"1390,1722,2500,3218,3380","13,15,22,29,31",
2026-03-21,7071319033884,GRANOLA PEKAN GL.FRI 325G SYNNØVE FINDEN,90,name_mismatch_high,Our name vs OFF name similarity < 0.4 — possible wrong product code,3,EAN-13,True,7071319033884,True,Glutenfri Granola Honning Ristede Pekannøtter,0.376,True,Granola Pekan Gl.Fri 325g Synnøve Finden,1.0,Meny|Joker,79.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/granola-pekan-7071319033884,False,277,0,3647.8,2,0,"10818,10819",122,
2026-03-21,7071319033884,GRANOLA PEKAN GL.FRI 325G SYNNØVE FINDEN,90,image_hash_suspect,Reference image vs OFF image hash distance 250–400,2,EAN-13,True,7071319033884,True,Glutenfri Granola Honning Ristede Pekannøtter,0.376,True,Granola Pekan Gl.Fri 325g Synnøve Finden,1.0,Meny|Joker,79.9,https://meny.no/Varer/palegg-frokost/frokostblandinger-og-musli/granola/granola-pekan-7071319033884,False,277,0,3647.8,2,0,"10818,10819",122,
